uf;mes;casos;populacao;incremento;prec;tmax;tmin
11;2008 out;3829;1578802,500000000;36,10000000000582;164,49641418457031;32,3423614501953;20,3124618530273
11;2008 nov;4050;1580159,666666667;36,09999999999127;192,35590362548828;31,9797601699829;20,6039161682129
11;2008 dez;4647;1581516,833333333;36,10000000000582;250,11499023437500;30,8202028274536;20,4097528457642
11;2009 jan;3571;1582874,000000000;36,09999999999127;284,24411010742188;30,3097448348999;19,7981071472168
11;2009 fev;2979;1584187,333333333;36,75833333333139;320,66261291503906;30,2153873443604;20,5637674331665
11;2009 mar;3560;1585500,666666667;36,75833333333139;352,55401611328125;31,0315017700195;20,9156913757324
11;2009 abr;2838;1586814,000000000;36,75833333333139;226,08621978759766;30,4459180831909;20,4667139053345
11;2009 mai;3150;1588127,333333333;36,75833333333139;95,91846466064453;30,3678455352783;19,7464418411255
11;2009 jun;3493;1589440,666666667;36,75833333334594;21,86913490295410;29,9999885559082;17,1647615432739
11;2009 jul;3872;1590754,000000000;36,75833333333139;16,13298892974854;32,0404682159424;17,4502563476562
11;2009 ago;4332;1592067,333333333;36,75833333333139;18,30609893798828;33,7581233978271;18,5514812469482
11;2009 set;3659;1593380,666666667;36,75833333333139;88,66650390625000;32,3278789520264;19,1827850341797
11;2009 out;3264;1594694,000000000;36,75833333333139;166,69689941406250;32,4572505950928;19,9404582977295
11;2009 nov;4144;1596007,333333333;36,75833333333139;208,81937408447266;32,0793361663818;20,9111995697021
11;2009 dez;2348;1597320,666666667;36,75833333334594;272,69688415527344;30,1380434036255;20,1776933670044
11;2010 jan;2634;1598634,000000000;36,75833333333139;312,05587768554688;30,3297948837280;20,5355701446533
11;2010 fev;2292;1600265,333333333;64,96666666665988;315,99778747558594;30,3524303436279;21,2889080047607
11;2010 mar;3268;1601896,666666667;64,96666666665988;306,14810180664062;31,2969541549683;21,7668943405151
11;2010 abr;3136;1603528,000000000;64,96666666667443;95,09282684326172;31,0230512619019;20,4183044433594
11;2010 mai;3987;1605159,333333333;64,96666666665988;94,91012573242188;29,8417081832886;18,7828416824341
11;2010 jun;5158;1606790,666666667;64,96666666667443;16,00000000000000;31,9487972259521;18,0147581100464
11;2010 jul;4772;1608422,000000000;64,96666666665988;9,99623060226440;31,7093944549561;16,8063087463379
11;2010 ago;3925;1610053,333333333;64,96666666665988;10,52628946304321;33,3872928619385;17,7526874542236
11;2010 set;3050;1611684,666666667;64,96666666667443;96,30463790893555;33,5242843627930;20,1587152481079
11;2010 out;3239;1613316,000000000;64,96666666665988;177,51931762695312;31,9900026321411;19,8780736923218
11;2010 nov;5061;1614947,333333333;64,96666666667443;189,02456665039062;31,3025693893433;19,5101995468140
11;2010 dez;2859;1616578,666666667;64,96666666665988;229,02526855468750;30,9022541046143;20,1622676849365
11;2011 jan;2920;1618210,000000000;64,96666666667443;271,41752624511719;30,3864278793335;20,0978908538818
11;2011 fev;1918;1619849,500000000;58,70833333332848;309,82437133789062;29,4587650299072;20,2824878692627
11;2011 mar;1439;1621489,000000000;58,70833333332848;298,74392700195312;30,2916011810303;20,4389495849609
11;2011 abr;1677;1623128,500000000;58,70833333334303;170,43958282470703;30,8601102828979;20,6157941818237
11;2011 mai;2609;1624768,000000000;58,70833333332848;83,69667434692383;30,3860530853271;18,9648551940918
11;2011 jun;2424;1626407,500000000;58,70833333332848;21,95704555511475;31,8343200683594;18,6511745452881
11;2011 jul;2904;1628047,000000000;58,70833333334303;5,08651232719421;33,0389213562012;17,6124391555786
11;2011 ago;4053;1629686,500000000;58,70833333332848;34,26880264282227;33,4224567413330;17,9804286956787
11;2011 set;2255;1631326,000000000;58,70833333332848;93,61142349243164;33,7176494598389;19,4217901229858
11;2011 out;3497;1632965,500000000;58,70833333334303;147,70719909667969;31,9881401062012;20,0176477432251
11;2011 nov;2896;1634605,000000000;58,70833333332848;192,40276336669922;31,7585449218750;20,4112558364868
11;2011 dez;1785;1636244,500000000;58,70833333332848;274,26882934570312;30,8205947875977;20,4395399093628
11;2012 jan;1983;1637884,000000000;58,70833333334303;301,21348571777344;30,3163156509399;20,2078847885132
11;2012 fev;1325;1639528,666666667;81,65833333334012;297,86325073242188;29,7369689941406;20,0756263732910
11;2012 mar;1484;1641173,333333333;81,65833333334012;191,24866485595703;30,3787231445312;20,2553281784058
11;2012 abr;2015;1642818,000000000;81,65833333332557;172,98819732666016;30,8958797454834;20,6696290969849
11;2012 mai;1696;1644462,666666667;81,65833333334012;107,58296966552734;30,3807859420776;19,4734096527100
11;2012 jun;1924;1646107,333333333;81,65833333332557;18,84479999542236;30,7457942962646;17,9839668273926
11;2012 jul;2827;1647752,000000000;81,65833333334012;8,63283538818359;32,3387470245361;16,9266757965088
11;2012 ago;2229;1649396,666666667;81,65833333334012;22,20303630828857;33,6601409912109;18,2705678939819
11;2012 set;2075;1651041,333333333;81,65833333332557;75,48884582519531;33,8063468933105;20,0441207885742
11;2012 out;2714;1652686,000000000;81,65833333334012;82,63162994384766;32,6999149322510;20,5547933578491
11;2012 nov;2068;1654330,666666667;81,65833333332557;239,56441497802734;31,5095748901367;20,6858892440796
11;2012 dez;1843;1655975,333333333;81,65833333334012;198,68496704101562;30,4845209121704;20,2871370315552
11;2013 jan;1209;1657620,000000000;81,65833333332557;273,78977966308594;31,0768375396729;20,6091051101685
11;2013 fev;893;1659298,833333333;64,27499999999418;311,01057434082031;30,3836402893066;20,7986726760864
11;2013 mar;850;1660977,666666667;64,27499999999418;319,90742492675781;30,7142953872681;20,7620306015015
11;2013 abr;1320;1662656,500000000;64,27500000000873;90,95301437377930;30,6438837051392;20,6792955398560
11;2013 mai;1242;1664335,333333333;64,27499999999418;67,26034164428711;30,4802360534668;19,3070144653320
11;2013 jun;1269;1666014,166666667;64,27500000000873;36,89310264587402;31,3068819046021;18,7824726104736
11;2013 jul;1785;1667693,000000000;64,27499999999418;6,32204771041870;32,2473964691162;17,2349405288696
11;2013 ago;1216;1669371,833333333;64,27499999999418;24,62565803527832;32,3577289581299;16,7101392745972
11;2013 set;1521;1671050,666666667;64,27500000000873;62,99049186706543;32,4273757934570;19,0053148269653
11;2013 out;1224;1672729,500000000;64,27499999999418;196,16170501708984;31,2511272430420;19,8163261413574
11;2013 nov;976;1674408,333333333;64,27500000000873;220,23548126220703;30,9755620956421;19,9079685211182
11;2013 dez;858;1676087,166666667;64,27499999999418;302,00363159179688;30,9312477111816;20,6033134460449
11;2014 jan;640;1677766,000000000;64,27500000000873;329,99104309082031;29,6727771759033;20,0589199066162
11;2014 fev;528;1679474,083333333;80,94166666666570;301,69735717773438;29,3570051193237;20,3611755371094
11;2014 mar;812;1681182,166666667;80,94166666666570;335,95173645019531;30,2059087753296;20,8201017379761
11;2014 abr;557;1682890,250000000;80,94166666666570;183,97474670410156;31,0344963073730;21,0613727569580
11;2014 mai;717;1684598,333333333;80,94166666666570;121,13054656982422;30,1337747573853;19,9534311294556
11;2014 jun;839;1686306,416666667;80,94166666666570;22,03646564483643;32,0116043090820;18,8249874114990
11;2014 jul;1218;1688014,500000000;80,94166666666570;16,59015941619873;31,9565601348877;17,2675466537476
11;2014 ago;1296;1689722,583333333;80,94166666666570;26,99577903747559;34,3237724304199;18,9499845504761
11;2014 set;1190;1691430,666666667;80,94166666666570;78,67234420776367;34,2632007598877;20,8791723251343
11;2014 out;932;1693138,750000000;80,94166666666570;93,57875061035156;33,0626659393311;20,5524740219116
11;2014 nov;753;1694846,833333333;80,94166666666570;192,35590362548828;32,4389801025391;21,0484161376953
11;2014 dez;692;1696554,916666667;80,94166666666570;200,84000396728516;31,2672948837280;20,8209257125854
11;2015 jan;435;1698263,000000000;80,94166666666570;288,50137329101562;30,9686765670776;20,6926670074463
11;2015 fev;474;1699900,333333333;100,04166666667152;296,12528991699219;30,2724390029907;20,7830162048340
11;2015 mar;612;1701537,666666667;100,04166666667152;267,03967285156250;31,0933876037598;21,0255069732666
11;2015 abr;502;1703175,000000000;100,04166666665697;170,40522003173828;31,1755447387695;20,8413438796997
11;2015 mai;392;1704812,333333333;100,04166666667152;131,83673095703125;30,3458805084229;20,0162944793701
11;2015 jun;634;1706449,666666667;100,04166666667152;20,73710155487061;31,7995700836182;18,7348785400391
11;2015 jul;767;1708087,000000000;100,04166666665697;10,85646915435791;33,1984596252441;17,7659597396851
11;2015 ago;1135;1709724,333333333;100,04166666667152;25,40047264099121;35,1129570007324;19,7188262939453
11;2015 set;552;1711361,666666667;100,04166666667152;81,33882141113281;34,6187438964844;21,1901769638062
11;2015 out;563;1712999,000000000;100,04166666665697;133,39939880371094;32,5273761749268;20,4658021926880
11;2015 nov;758;1714636,333333333;100,04166666667152;176,46411895751953;32,1734485626221;20,8051862716675
11;2015 dez;540;1716273,666666667;100,04166666667152;202,97407531738281;31,5264883041382;21,0934696197510
11;2016 jan;548;1717911,000000000;100,04166666665697;303,43994140625000;31,8376283645630;21,4020843505859
11;2016 fev;582;1719549,916666667;108,94999999999709;301,19099426269531;30,7517461776733;21,1675996780396
11;2016 mar;350;1721188,833333333;108,94999999999709;229,08711242675781;31,0148105621338;21,1924180984497
11;2016 abr;478;1722827,750000000;108,94999999999709;118,81644821166992;31,1687498092651;21,1229486465454
11;2016 mai;655;1724466,666666667;108,95000000001164;62,06852340698242;29,5700683593750;18,8893995285034
11;2016 jun;741;1726105,583333333;108,94999999999709;23,85369396209717;30,2167587280273;16,7465620040894
11;2016 jul;563;1727744,500000000;108,94999999999709;5,40077710151672;33,4378986358643;17,2664508819580
11;2016 ago;710;1729383,416666667;108,95000000001164;38,32789039611816;34,1090373992920;18,5376768112183
11;2016 set;558;1731022,333333333;108,94999999999709;75,41593170166016;31,9577693939209;18,7083778381348
11;2016 out;986;1732661,250000000;108,94999999999709;138,69199371337891;32,7267303466797;20,6064910888672
11;2016 nov;687;1734300,166666667;108,94999999999709;163,81771087646484;31,7573928833008;20,1188831329346
11;2016 dez;432;1735939,083333333;108,94999999999709;233,00117492675781;30,9760160446167;20,3808555603027
11;2017 jan;530;1737578,000000000;108,95000000001164;288,12611389160156;30,7474937438965;20,4672174453735
11;2017 fev;384;1739245,583333333;104,19999999999709;236,42767333984375;30,3955430984497;20,8290300369263
11;2017 mar;447;1740913,166666667;104,19999999999709;291,78219604492188;30,7556190490723;20,7660827636719
11;2017 abr;364;1742580,750000000;104,19999999999709;166,72689819335938;30,5087184906006;20,6485862731934
11;2017 mai;520;1744248,333333333;104,19999999999709;105,99177932739258;30,2010116577148;20,3121967315674
11;2017 jun;577;1745915,916666667;104,20000000001164;15,71212100982666;31,2380838394165;18,1486310958862
11;2017 jul;925;1747583,500000000;104,19999999999709;5,05074048042297;32,6185951232910;17,2646198272705
11;2017 ago;830;1749251,083333333;104,19999999999709;26,99361133575439;34,2627658843994;19,0981798171997
11;2017 set;859;1750918,666666667;104,19999999999709;89,44397735595703;32,9858875274658;20,0173158645630
11;2017 out;1081;1752586,250000000;104,19999999999709;166,49679565429688;32,1510486602783;20,1209211349487
11;2017 nov;741;1754253,833333333;104,19999999999709;202,40286254882812;31,2862081527710;20,5079069137573
11;2017 dez;559;1755921,416666667;104,20000000001164;285,43705749511719;30,3907127380371;20,5487298965454
11;2018 jan;679;1757589,000000000;104,19999999999709;309,88890075683594;30,0638122558594;20,3188428878784
11;2018 fev;543;1759225,333333333;119,25000000000000;316,67999267578125;30,0542869567871;20,9279680252075
11;2018 mar;471;1760861,666666667;119,25000000000000;299,41653442382812;30,5102968215942;20,8734683990479
11;2018 abr;636;1762498,000000000;119,25000000000000;160,39450836181641;31,0662374496460;20,9690227508545
11;2018 mai;470;1764134,333333333;119,25000000000000;79,27472686767578;30,7439155578613;19,6412382125854
11;2018 jun;479;1765770,666666667;119,25000000000000;38,71921348571777;29,3884325027466;16,8194704055786
11;2018 jul;808;1767407,000000000;119,25000000000000;5,58632493019104;32,5411853790283;17,0246963500977
11;2018 ago;1049;1769043,333333333;119,25000000000000;44,67895507812500;31,9685134887695;16,9848871231079
11;2018 set;1208;1770679,666666667;119,25000000000000;98,28447341918945;33,2423095703125;19,3849754333496
11;2018 out;1396;1772316,000000000;119,25000000000000;174,68625640869141;32,3671188354492;20,3395709991455
11;2018 nov;982;1773952,333333333;119,25000000000000;197,68711090087891;30,9395189285278;20,3818912506104
11;2018 dez;842;1775588,666666667;119,25000000000000;265,02026367187500;30,4323129653931;20,0058927536011
11;2019 jan;555;1777225,000000000;119,25000000000000;NA;NA;NA
11;2019 fev;750;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 mar;572;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 abr;799;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 mai;688;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 jun;921;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 jul;1271;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 ago;1039;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 set;1492;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 out;1355;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 nov;1253;1777225,000000000;0,00000000000000;NA;NA;NA
11;2019 dez;956;1777225,000000000;0,00000000000000;265,02026367187500;30,4323129653931;NA
12;2007 jan;5702;712059,000000000;NA;194,91926574707031;30,4735431671143;21,0622501373291
12;2007 fev;4113;713597,666666667;24,93333333333067;257,83532714843750;30,2688407897949;20,8486938476562
12;2007 mar;3938;715136,333333333;24,93333333333430;227,62513732910156;29,7771949768066;20,2810020446777
12;2007 abr;5367;716675,000000000;24,93333333333430;203,13790893554688;30,3011150360107;20,6612930297852
12;2007 mai;4295;718213,666666667;24,93333333333067;143,54536437988281;28,9606418609619;18,6583557128906
12;2007 jun;3988;719752,333333333;24,93333333333430;26,27335929870605;29,6176815032959;18,1351318359375
12;2007 jul;4656;721291,000000000;24,93333333333430;30,64951133728027;29,8461227416992;17,4316978454590
12;2007 ago;3384;722829,666666667;24,93333333333430;48,08331680297852;30,7793045043945;17,5765323638916
12;2007 set;2787;724368,333333333;24,93333333333430;70,38287353515625;31,4274101257324;19,1139602661133
12;2007 out;4884;725907,000000000;24,93333333333430;164,09274291992188;30,9604034423828;19,9129981994629
12;2007 nov;4626;727445,666666667;24,93333333333067;194,45376586914062;30,6371250152588;20,3060493469238
12;2007 dez;4218;728984,333333333;24,93333333333430;284,30081176757812;30,0263881683350;20,3309898376465
12;2008 jan;3239;730523,000000000;24,93333333333430;291,46176147460938;29,7973136901855;20,4732704162598
12;2008 fev;2776;732028,250000000;14,00833333333503;290,10693359375000;29,5862865447998;20,1437911987305
12;2008 mar;3177;733533,500000000;14,00833333333139;223,13674926757812;29,4560298919678;20,1199073791504
12;2008 abr;2184;735038,750000000;14,00833333333503;219,11653137207031;29,8247737884521;20,1871490478516
12;2008 mai;1977;736544,000000000;14,00833333333503;72,32067871093750;29,0595035552979;18,7091770172119
12;2008 jun;2403;738049,250000000;14,00833333333139;42,55003356933594;28,6229686737061;17,0372962951660
12;2008 jul;1314;739554,500000000;14,00833333333503;33,06451034545898;30,4240970611572;17,8531837463379
12;2008 ago;1522;741059,750000000;14,00833333333139;53,03448104858398;32,1101188659668;19,0413322448730
12;2008 set;1871;742565,000000000;14,00833333333503;91,87922668457031;31,0866718292236;18,8820381164551
12;2008 out;1778;744070,250000000;14,00833333333139;165,83998107910156;31,2873363494873;20,2104244232178
12;2008 nov;2058;745575,500000000;14,00833333333503;195,72906494140625;31,1623687744141;20,8232402801514
12;2008 dez;3045;747080,750000000;14,00833333333139;282,63290405273438;30,4655456542969;20,7672882080078
12;2009 jan;2975;748586,000000000;14,00833333333139;225,95477294921875;30,0538711547852;20,6340484619141
12;2009 fev;2389;749980,916666667;22,99166666666861;283,77975463867188;29,8677482604980;20,4828433990479
12;2009 mar;2533;751375,833333333;22,99166666666133;226,37680053710938;29,8937911987305;20,4227962493896
12;2009 abr;1711;752770,750000000;22,99166666666861;304,43112182617188;30,3257217407227;20,6330623626709
12;2009 mai;1604;754165,666666667;22,99166666666861;125,08666229248047;30,0565795898438;19,7970371246338
12;2009 jun;2016;755560,583333333;22,99166666666861;86,72206878662109;29,2368507385254;17,7519340515137
12;2009 jul;1930;756955,500000000;22,99166666666861;56,18854141235352;30,4024658203125;17,9740180969238
12;2009 ago;2161;758350,416666667;22,99166666666133;58,90254211425781;31,6449165344238;18,5627326965332
12;2009 set;1859;759745,333333333;22,99166666666861;104,77542877197266;31,6325187683105;19,4273185729980
12;2009 out;2012;761140,250000000;22,99166666666861;131,11613464355469;31,7303562164307;20,6206741333008
12;2009 nov;3331;762535,166666667;22,99166666666861;235,49385070800781;31,6445636749268;21,3443489074707
12;2009 dez;2882;763930,083333333;22,99166666666133;232,36750793457031;30,4839344024658;20,8032131195068
12;2010 jan;3627;765325,000000000;22,99166666666861;390,04641723632812;30,7676353454590;21,4159927368164
12;2010 fev;3408;766422,833333333;25,71666666666715;356,13467407226562;30,6817932128906;21,2770729064941
12;2010 mar;3413;767520,666666667;25,71666666666715;297,94601440429688;30,7968616485596;21,3506488800049
12;2010 abr;2549;768618,500000000;25,71666666666715;192,01879882812500;31,1313972473145;21,3798274993896
12;2010 mai;3309;769716,333333333;25,71666666666351;134,58528137207031;30,1526470184326;19,8373775482178
12;2010 jun;2368;770814,166666667;25,71666666666715;22,96631622314453;30,4300174713135;18,9319686889648
12;2010 jul;2465;771912,000000000;25,71666666666715;27,36982727050781;29,7441616058350;17,3148174285889
12;2010 ago;2239;773009,833333333;25,71666666666715;51,15427017211914;31,2891273498535;18,1531925201416
12;2010 set;2046;774107,666666667;25,71666666666715;58,84971237182617;32,2046928405762;19,9894485473633
12;2010 out;2559;775205,500000000;25,71666666666715;137,98806762695312;31,2498741149902;20,2948341369629
12;2010 nov;4948;776303,333333333;25,71666666666351;195,62916564941406;30,9315166473389;20,6264190673828
12;2010 dez;3925;777401,166666667;25,71666666666715;253,40316772460938;30,4058914184570;20,6824436187744
12;2011 jan;3641;778499,000000000;25,71666666666715;206,27174377441406;30,3630962371826;20,9932651519775
12;2011 fev;2443;779627,833333333;23,41666666666788;237,48464965820312;29,4170627593994;20,0613498687744
12;2011 mar;1543;780756,666666667;23,41666666666788;320,64132690429688;29,5241889953613;20,1428890228271
12;2011 abr;1333;781885,500000000;23,41666666666424;196,56225585937500;30,2116832733154;20,4980430603027
12;2011 mai;1791;783014,333333333;23,41666666666788;138,79290771484375;30,0154304504395;19,6959819793701
12;2011 jun;1101;784143,166666667;23,41666666666788;33,19535064697266;30,3441371917725;18,8828010559082
12;2011 jul;1021;785272,000000000;23,41666666666424;22,57899665832520;30,3802795410156;17,9189300537109
12;2011 ago;1525;786400,833333333;23,41666666666788;24,81094360351562;31,3273372650146;18,1945362091064
12;2011 set;1090;787529,666666667;23,41666666666788;82,69536590576172;31,7472934722900;19,4485454559326
12;2011 out;2113;788658,500000000;23,41666666666424;173,24661254882812;31,0339775085449;20,0652942657471
12;2011 nov;2483;789787,333333333;23,41666666666788;176,98767089843750;31,1425037384033;20,8467502593994
12;2011 dez;2527;790916,166666667;23,41666666666788;243,15036010742188;30,0663909912109;20,3275775909424
12;2012 jan;2722;792045,000000000;23,41666666666424;235,51606750488281;29,9841156005859;20,5837631225586
12;2012 fev;1886;793125,750000000;17,33333333333212;241,86849975585938;29,3013153076172;19,8869190216064
12;2012 mar;1429;794206,500000000;17,33333333333212;224,74436950683594;29,6472148895264;20,2353706359863
12;2012 abr;1906;795287,250000000;17,33333333333576;182,75038146972656;30,2002506256104;20,5132713317871
12;2012 mai;1604;796368,000000000;17,33333333333212;110,18182373046875;29,9771785736084;19,6907558441162
12;2012 jun;2118;797448,750000000;17,33333333333212;58,56978607177734;29,7165279388428;18,2791347503662
12;2012 jul;2176;798529,500000000;17,33333333333576;24,32549858093262;30,5398921966553;17,9434261322021
12;2012 ago;1516;799610,250000000;17,33333333333212;21,11264801025391;31,4638671875000;18,3381252288818
12;2012 set;1756;800691,000000000;17,33333333333212;96,99752044677734;32,0768394470215;19,7484474182129
12;2012 out;2986;801771,750000000;17,33333333333576;114,73091125488281;31,6174259185791;20,5204811096191
12;2012 nov;3847;802852,500000000;17,33333333333212;216,69796752929688;31,3484058380127;21,0428676605225
12;2012 dez;4044;803933,250000000;17,33333333333212;204,50689697265625;30,1714324951172;20,4368877410889
12;2013 jan;2714;805014,000000000;17,33333333333576;237,82949829101562;30,3559627532959;20,9511737823486
12;2013 fev;2930;806118,916666667;29,75000000000000;232,57342529296875;29,9385662078857;20,4801864624023
12;2013 mar;2085;807223,833333333;29,75000000000000;226,48208618164062;30,1228809356689;20,7425117492676
12;2013 abr;3300;808328,750000000;29,75000000000000;115,30532073974609;30,0853157043457;20,4311885833740
12;2013 mai;2613;809433,666666667;29,75000000000000;100,57955169677734;29,9988765716553;19,7167682647705
12;2013 jun;2884;810538,583333333;29,75000000000000;103,04122161865234;29,8736534118652;18,4679222106934
12;2013 jul;3256;811643,500000000;29,75000000000000;39,12950134277344;29,7964286804199;17,4148311614990
12;2013 ago;2148;812748,416666667;29,75000000000000;52,33251953125000;30,2930774688721;17,1333332061768
12;2013 set;2651;813853,333333333;29,75000000000000;89,45620727539062;31,6075534820557;19,3689193725586
12;2013 out;2492;814958,250000000;29,75000000000000;133,03630065917969;30,9764671325684;19,9649639129639
12;2013 nov;3244;816063,166666667;29,75000000000000;191,68377685546875;30,7270851135254;20,4378032684326
12;2013 dez;3748;817168,083333333;29,75000000000000;216,75634765625000;30,4890651702881;20,8118076324463
12;2014 jan;3324;818273,000000000;29,75000000000000;272,12710571289062;29,9294757843018;20,6108779907227
12;2014 fev;2352;819389,000000000;19,18333333333430;265,51162719726562;29,7010860443115;20,3112468719482
12;2014 mar;2308;820505,000000000;19,18333333333430;296,88726806640625;29,7801532745361;20,3958015441895
12;2014 abr;2215;821621,000000000;19,18333333333067;193,04840087890625;30,1710128784180;20,4125537872314
12;2014 mai;3185;822737,000000000;19,18333333333430;115,67493438720703;30,1834259033203;19,9328937530518
12;2014 jun;3158;823853,000000000;19,18333333333430;60,74547958374023;30,5919952392578;19,1002235412598
12;2014 jul;2255;824969,000000000;19,18333333333430;33,27373123168945;30,1335868835449;17,7263641357422
12;2014 ago;2254;826085,000000000;19,18333333333067;62,13035202026367;31,3292713165283;18,1450080871582
12;2014 set;2719;827201,000000000;19,18333333333430;82,76675415039062;31,7689533233643;19,4542102813721
12;2014 out;2245;828317,000000000;19,18333333333430;141,54435729980469;31,4665908813477;20,3578548431396
12;2014 nov;2507;829433,000000000;19,18333333333430;225,38137817382812;31,1947402954102;20,8603858947754
12;2014 dez;2470;830549,000000000;19,18333333333430;309,71197509765625;30,3202629089355;20,5541629791260
12;2015 jan;2065;831665,000000000;19,18333333333067;285,64321899414062;29,9891166687012;20,5506610870361
12;2015 fev;1709;832704,333333333;31,62500000000000;248,87902832031250;30,0704784393311;20,7077598571777
12;2015 mar;1669;833743,666666667;31,62500000000000;221,51983642578125;30,0067634582520;20,5017528533936
12;2015 abr;1737;834783,000000000;31,62500000000000;198,66192626953125;30,1085586547852;20,3498382568359
12;2015 mai;1799;835822,333333333;31,62500000000000;169,02449035644531;30,2564258575439;19,9910583496094
12;2015 jun;2476;836861,666666667;31,62500000000000;65,54736328125000;30,6028118133545;19,1488037109375
12;2015 jul;1917;837901,000000000;31,62500000000000;41,06408691406250;30,6303367614746;18,1666965484619
12;2015 ago;2844;838940,333333333;31,62500000000000;50,85424423217773;32,7099494934082;19,5921421051025
12;2015 set;2317;839979,666666667;31,62500000000000;84,56793975830078;32,8331680297852;20,5228919982910
12;2015 out;2521;841019,000000000;31,62500000000000;95,78654479980469;31,9777717590332;20,9864273071289
12;2015 nov;3506;842058,333333333;31,62500000000000;146,39802551269531;31,7692356109619;21,4775314331055
12;2015 dez;2467;843097,666666667;31,62500000000000;248,55087280273438;31,1021194458008;21,2611331939697
12;2016 jan;2855;844137,000000000;31,62500000000000;249,15846252441406;31,9428577423096;22,5391712188721
12;2016 fev;3422;845163,666666667;21,95000000000073;279,96148681640625;30,9652442932129;21,4820861816406
12;2016 mar;2233;846190,333333333;21,95000000000073;219,56948852539062;30,7214794158936;21,2272243499756
12;2016 abr;2428;847217,000000000;21,94999999999709;142,64427185058594;30,8413772583008;21,1157188415527
12;2016 mai;2866;848243,666666667;21,95000000000073;73,57813262939453;30,1295223236084;19,8126564025879
12;2016 jun;2233;849270,333333333;21,95000000000073;36,78142929077148;29,5814075469971;18,0502376556396
12;2016 jul;2160;850297,000000000;21,95000000000073;41,24153518676758;30,8445358276367;18,2887592315674
12;2016 ago;3065;851323,666666667;21,95000000000073;56,54945373535156;31,7198562622070;18,6137161254883
12;2016 set;2108;852350,333333333;21,94999999999709;98,61124420166016;31,0572795867920;18,8181266784668
12;2016 out;4436;853377,000000000;21,95000000000073;160,64949035644531;31,4916210174561;20,3534984588623
12;2016 nov;3788;854403,666666667;21,95000000000073;167,73414611816406;31,4929161071777;21,2703495025635
12;2016 dez;3497;855430,333333333;21,94999999999709;227,65818786621094;30,8621864318848;21,0938606262207
12;2017 jan;4027;856457,000000000;21,95000000000073;226,84190368652344;30,5487880706787;21,2000617980957
12;2017 fev;2004;857524,333333333;40,21666666666715;253,82086181640625;30,3367061614990;20,9197387695312
12;2017 mar;1817;858591,666666667;40,21666666666715;267,39367675781250;30,3348636627197;20,9806785583496
12;2017 abr;2033;859659,000000000;40,21666666666715;210,39587402343750;30,7555999755859;21,1293468475342
12;2017 mai;3037;860726,333333333;40,21666666666715;95,92298126220703;30,4388008117676;20,1671733856201
12;2017 jun;2531;861793,666666667;40,21666666666715;28,71608924865723;29,9325084686279;18,4559440612793
12;2017 jul;3099;862861,000000000;40,21666666666715;24,42276763916016;30,8568725585938;18,4129562377930
12;2017 ago;2521;863928,333333333;40,21666666666715;64,73635864257812;31,9226551055908;18,8242492675781
12;2017 set;2990;864995,666666667;40,21666666666351;68,90232086181641;31,8023147583008;19,5688133239746
12;2017 out;4495;866063,000000000;40,21666666666715;151,71792602539062;31,5272560119629;20,5128498077393
12;2017 nov;4029;867130,333333333;40,21666666666715;200,86193847656250;30,8824386596680;20,6122741699219
12;2017 dez;4016;868197,666666667;40,21666666666715;258,91223144531250;30,5312976837158;20,8537254333496
12;2018 jan;4445;869265,000000000;40,21666666666715;253,46424865722656;30,0230388641357;20,6598415374756
12;2018 fev;3031;870320,833333333;61,53333333333285;254,00009155273438;29,9626216888428;20,5859317779541
12;2018 mar;2334;871376,666666667;61,53333333333285;225,23725891113281;30,0326366424561;20,6298732757568
12;2018 abr;2509;872432,500000000;61,53333333333285;188,77716064453125;31,2003402709961;21,5585002899170
12;2018 mai;1656;873488,333333333;61,53333333333285;100,29836273193359;29,9913082122803;19,6494884490967
12;2018 jun;1565;874544,166666667;61,53333333333285;51,43308639526367;28,2838649749756;16,8162803649902
12;2018 jul;1982;875600,000000000;61,53333333333285;35,83265304565430;30,8019065856934;18,3305416107178
12;2018 ago;1815;876655,833333333;61,53333333333649;83,29507446289062;29,7224941253662;16,5103225708008
12;2018 set;1595;877711,666666667;61,53333333333285;94,41104888916016;31,7683963775635;19,4975872039795
12;2018 out;1979;878767,500000000;61,53333333333285;160,77005004882812;31,2688045501709;20,2283859252930
12;2018 nov;1693;879823,333333333;61,53333333333285;211,51353454589844;30,7646121978760;20,4949684143066
12;2018 dez;1960;880879,166666667;61,53333333333285;222,51005554199219;30,2651004791260;20,5222053527832
12;2019 jan;1310;881935,000000000;61,53333333333285;NA;NA;NA
12;2019 fev;991;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 mar;799;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 abr;1059;881935,000000000;0,00000000000000;NA;NA;NA
