MUNIAT;IDADE_2;POP_TOTAL;IMIGRANTE;EMIGRANTE;MIGRANTE;SALDO;IEM;TX_IMIG;TX_EMIG;TX_MIG
ABAETETUBA;[0,5);13094,2297133545;732,934355115656;730,28547718783;1463,21983230349;2,64887792782633;0,00181030756236834;0,00557715492376788;0,00559738427658827;0,0111745392003561
ABAETETUBA;[5,10);14089,9999999999;1154,90591007269;969,048835905004;2123,95474597769;185,857074167685;0,0875051949763325;0,00687756448477653;0,0081966352737594;0,0150741997585359
ABAETETUBA;[10,15);16281,9999999999;911,644289597346;922,511053973799;1834,15534357115;-10,8667643764534;-0,00592466958403617;0,00566583376718958;0,00559909279939414;0,0112649265665837
ABAETETUBA;[15,20);16570,9999999999;996,954521946124;1443,97335151664;2440,92787346277;-447,018829570518;-0,18313479657896;0,00871385765202252;0,00601626046675596;0,0147301181187785
ABAETETUBA;[20,25);14891,9999999999;1175,05365346353;1980,65000138876;3155,70365485229;-805,596347925224;-0,25528263615201;0,0133000940195324;0,00789050264211348;0,0211905966616459
ABAETETUBA;[25,30);13322,9999999999;1197,62927057424;1680,69430632075;2878,32357689499;-483,065035746509;-0,167828606771035;0,0126149839099359;0,008989186148572;0,0216041700585079
ABAETETUBA;[30,35);11032,9999999999;967,068504334265;1123,04617653178;2090,11468086604;-155,97767219751;-0,0746263703257089;0,0101789737744202;0,00876523614913687;0,0189442099235571
ABAETETUBA;[35,40);9332,99999999992;595,464264979925;720,637725732863;1316,10199071279;-125,173460752939;-0,0951092404967383;0,00772139425407553;0,00638020213200396;0,0141015963860795
ABAETETUBA;[40,45);7486,99999999996;394,543595415713;574,547800717882;969,091396133595;-180,004205302168;-0,185745334258807;0,00767393883688907;0,00526971544564867;0,0129436542825377
ABAETETUBA;[45,50);5942,99999999997;242,319032826858;359,374781371408;601,693814198266;-117,055748544551;-0,194543712736225;0,00604702644071025;0,00407738571137235;0,0101244121520826
ABAETETUBA;[50,55);4900,14020722782;173,577399431752;247,088132704443;420,665532136194;-73,5107332726912;-0,174748648645859;0,00504247066930824;0,0035422945485462;0,00858476521785443
ABAETETUBA;[55,60);4164,85979277212;99,4116950375944;238,820047158485;338,23174219608;-139,408352120891;-0,412168151976916;0,00573416775212803;0,00238691576629105;0,00812108351841908
ABAETETUBA;[60,139);9986,77028664533;361,117621769736;233,961480770314;595,07910254005;127,156140999422;0,213679392297034;0,0023427141513726;0,00361596002916614;0,00595867418053874
ABEL FIGUEIREDO;[0,5);658,29390508196;162,546990470735;132,99199126333;295,538981734065;29,5549992074049;0,100003725511917;0,0202025250783344;0,0246921609353952;0,0448946860137296
ABEL FIGUEIREDO;[5,10);712;251,878483841241;167,56124303247;419,43972687371;84,3172408087707;0,201023497314449;0,0235338824483806;0,035376191550736;0,0589100739991167
ABEL FIGUEIREDO;[10,15);754;167,314069173706;240,641348397438;407,955417571144;-73,3272792237319;-0,179743364263435;0,0319152981959467;0,0221901948506241;0,0541054930465708
ABEL FIGUEIREDO;[15,20);705;184,877094255099;368,087031258369;552,964125513467;-183,20993700327;-0,331323369003633;0,0522109264196267;0,02622370131278;0,0784346277324067
ABEL FIGUEIREDO;[20,25);607,000000000001;208,23322140126;249,293807201575;457,527028602836;-41,0605858003149;-0,0897446123034585;0,0410698199673105;0,0343053083033377;0,0753751282706483
ABEL FIGUEIREDO;[25,30);642,000000000002;201,119535999678;224,949375518929;426,068911518607;-23,8298395192505;-0,0559295430270084;0,0350388435387738;0,0313270305295448;0,0663658740683186
ABEL FIGUEIREDO;[30,35);549,000000000001;160,101971775758;227,268683544273;387,370655320031;-67,1667117685151;-0,173391326488127;0,0413968458186289;0,0291624720903019;0,0705593179089308
ABEL FIGUEIREDO;[35,40);431;110,977073801739;71,9107983730505;182,88787217479;39,0662754286889;0,213607796756214;0,0166846399937472;0,0257487410212852;0,0424333810150325
ABEL FIGUEIREDO;[40,45);388,000000000001;101,19012582412;122,768126767562;223,958252591682;-21,5780009434419;-0,0963483180179242;0,031641269785454;0,0260799293361133;0,0577211991215672
ABEL FIGUEIREDO;[45,50);341;81,0594528286918;17,0019197899441;98,0613726186359;64,0575330387477;0,65323920447116;0,00498590023165516;0,0237711005362732;0,0287570007679284
ABEL FIGUEIREDO;[50,55);251,828874542325;61,6335671728232;60,773183098812;122,406750271635;0,860384074011201;0,00702889401198795;0,0241327302952298;0,0244743845537317;0,0486071148489616
ABEL FIGUEIREDO;[55,60);209,171125457676;37,257125643282;86,8444907028678;124,10161634615;-49,5873650595858;-0,399570662490604;0,0415183933790326;0,01781179192958;0,0593301853086126
ABEL FIGUEIREDO;[60,139);531,706094918043;85,4450070235881;64,2029046547062;149,647911678294;21,2421023688819;0,141947202140362;0,0120748859695886;0,016069969451217;0,0281448554208056
ABREULÂNDIA;[0,5);226,073589240542;126,205072147513;20,0209512087323;146,226023356246;106,184120938781;0,726164320834248;0,00885594433033485;0,055824774831717;0,0646807191620518
ABREULÂNDIA;[5,10);278,000000000001;148,349204299481;20,6532018312533;169,002406130734;127,696002468228;0,755586890102894;0,00742920929181772;0,0533630231293097;0,0607922324211274
ABREULÂNDIA;[10,15);249,000000000001;102,647548007781;41,5500962146484;144,197644222429;61,0974517931322;0,423706310339492;0,0166867856283728;0,0412239148625624;0,0579107004909352
ABREULÂNDIA;[15,20);189,000000000001;66,2450962453183;52,6491087694442;118,894205014763;13,5959874758741;0,114353659828803;0,0278566713065842;0,0350503154737133;0,0629069867802975
ABREULÂNDIA;[20,25);163;74,9520366800216;45,1474615086572;120,099498188679;29,8045751713644;0,248165692786999;0,0276978291464155;0,0459828445889704;0,0736806737353859
ABREULÂNDIA;[25,30);208;100,973665997617;34,8713379871387;135,845003984756;66,1023280104788;0,486601097364585;0,0167650663399705;0,0485450317296237;0,0653100980695943
ABREULÂNDIA;[30,35);196,000000000001;78,215927899371;31,0756865399473;109,291614439318;47,1402413594237;0,431325327210691;0,015854942112218;0,0399060856629443;0,0557610277751622
ABREULÂNDIA;[35,40);151,000000000001;59,143660269447;34,947987379705;94,091647649152;24,195672889742;0,257150060544827;0,0231443625031158;0,0391679869334084;0,0623123494365242
ABREULÂNDIA;[40,45);133;51,8265003280939;35,8981081818094;87,7246085099033;15,9283921462845;0,181572678600057;0,0269910587833153;0,0389672934797698;0,065958352263085
ABREULÂNDIA;[45,50);128,000000000001;36,5532073794832;50,4746285014542;87,0278358809374;-13,921421121971;-0,159965153459829;0,0394333035167609;0,0285571932652211;0,0679904967819821
ABREULÂNDIA;[50,55);133,039633544445;46,8174983669368;18,2943382859602;65,111836652897;28,5231600809766;0,438064130075611;0,0137510438044378;0,0351906399015269;0,0489416837059647
ABREULÂNDIA;[55,60);105,960366455555;47,3032460706174;4,366293828466;51,6695398990834;42,9369522421514;0,830991573101139;0,00412068585124934;0,0446423956927884;0,0487630815440377
ABREULÂNDIA;[60,139);230,926410759459;63,927715101956;42,0406172100112;105,968332311967;21,8870978919448;0,20654376089934;0,0182052009866477;0,0276831545130389;0,0458883554996867
ACARÁ;[0,5);6274,94398217116;613,39407259515;297,019531217363;910,413603812513;316,374541377787;0,347506386166589;0,00473342123947684;0,00977529160958203;0,0145087128490589
ACARÁ;[5,10);6367,99999999422;568,062309894291;391,570618715765;959,632928610056;176,491691178526;0,183915834812128;0,00614903609792903;0,00892057647447874;0,0150696125724078
ACARÁ;[10,15);6780,99999999453;496,22475777437;541,026298162291;1037,25105593666;-44,8015403879209;-0,043192571491252;0,00797856213187918;0,00731786989787303;0,0152964320297522
ACARÁ;[15,20);6145,99999999487;511,068434590563;902,321426871345;1413,38986146191;-391,252992280782;-0,276818875632869;0,0146814420252538;0,00831546427905939;0,0229969063043132
ACARÁ;[20,25);5155,99999999593;387,498096967549;1110,39775032658;1497,89584729413;-722,899653359032;-0,482610092460642;0,0215360308442098;0,00751547899472179;0,0290515098389316
ACARÁ;[25,30);4416,99999999713;441,79556261694;695,5304195864;1137,32598220334;-253,73485696946;-0,223097740612502;0,0157466701287492;0,0100021635186151;0,0257488336473642
ACARÁ;[30,35);3683,99999999754;270,318860542529;527,479688665119;797,798549207647;-257,16082812259;-0,32233804934591;0,0143181240137207;0,00733764550875976;0,0216557695224805
ACARÁ;[35,40);3350,99999999799;288,198118622603;408,094924201222;696,293042823826;-119,896805578619;-0,172193025356646;0,0121783027216194;0,00860036164198078;0,0207786643636002
ACARÁ;[40,45);2691,99999999802;277,674565098211;291,200929565447;568,875494663658;-13,526364467236;-0,0237773723672758;0,010817270786243;0,0103148055385741;0,0211320763248171
ACARÁ;[45,50);2101,99999999849;142,427926150248;188,396336106315;330,824262256563;-45,9684099560662;-0,138951144763429;0,00896271817823265;0,00677582902713373;0,0157385472053664
ACARÁ;[50,55);1679,79989347318;136,482180497326;83,8861188789976;220,368299376324;52,5960616183285;0,238673446984814;0,00499381618042333;0,00812490708135082;0,0131187232617741
ACARÁ;[55,60);1282,20010652487;44,6015502095917;64,6075225119777;109,209072721569;-20,005972302386;-0,18318965452066;0,00503880183625026;0,00347851711933443;0,00851731895558469
ACARÁ;[60,139);3635,0560178215;218,894635146342;464,317457595369;683,212092741711;-245,422822449027;-0,359219084463438;0,0127733233083334;0,00602176786473642;0,0187950911730698
ACORIZAL;[0,5);368,461570703633;20,9229408833236;2,4632721401091;23,3862130234327;18,4596687432145;0,78933980139145;0,000668528914807889;0,00567845945056579;0,00634698836537368
ACORIZAL;[5,10);466;48,2623887655762;64,9687143898518;113,231103155428;-16,7063256242756;-0,147541842821609;0,0139417842038309;0,0103567357866043;0,0242985199904352
ACORIZAL;[10,15);527;72,4955844628186;31,7110407675995;104,206625230418;40,7845436952191;0,391381484670842;0,00601727528796955;0,0137562778866828;0,0197735531746524
ACORIZAL;[15,20);530;40,7300048832697;116,601498033415;157,331502916684;-75,8714931501448;-0,482239677010669;0,0220002826478141;0,00768490658174901;0,0296851892295631
ACORIZAL;[20,25);430;38,9329436190463;122,107804869316;161,040748488363;-83,17486125027;-0,516483325065274;0,0283971639230968;0,00905417293466193;0,0374513368577587
ACORIZAL;[25,30);429,000000000001;40,9922414990804;139,361226756442;180,353468255522;-98,3689852573615;-0,545423307956538;0,032485134442061;0,00955530104873667;0,0420404354907977
ACORIZAL;[30,35);403;26,4737267915112;130,008514158078;156,482240949589;-103,534787366567;-0,661639216937854;0,0322601772104411;0,00656916297556109;0,0388293401860022
ACORIZAL;[35,40);327;27,0795846452104;75,6354791900299;102,71506383524;-48,5558945448195;-0,472724182138517;0,0231301159602538;0,0082812185459359;0,0314113345061897
ACORIZAL;[40,45);325;24,4901141491912;43,5542380890735;68,0443522382647;-19,0641239398823;-0,280172024757135;0,0134013040274072;0,00753541973821268;0,0209367237656199
ACORIZAL;[45,50);322,000000000001;27,236110923799;40,1109543831008;67,3470653068998;-12,8748434593018;-0,191171558859043;0,0124568181313977;0,00845841954155246;0,0209152376729502
ACORIZAL;[50,55);274,67004553631;31,0775613601467;4,9704116416038;36,0479730017505;26,1071497185429;0,724233501763751;0,00180959362783764;0,0113145069384854;0,013124100566323
ACORIZAL;[55,60);284,329954463691;16,2207669649844;32,0282022540554;48,2489692190398;-15,807435289071;-0,327622238255675;0,0112644488388385;0,00570490963415386;0,0169693584729924
ACORIZAL;[60,139);829,538429296369;52,1452679429503;57,3137172341049;109,458985177055;-5,1684492911546;-0,0472181363895744;0,00690910935647906;0,0062860581380396;0,0131951674945187
ACRELÂNDIA;[0,5);1282,54306068588;252,195854391599;154,473478021611;406,66933241321;97,7223763699876;0,240299350310226;0,0120443112404352;0,0196637338832685;0,0317080451237037
ACRELÂNDIA;[5,10);1412;462,371558424449;271,225462745215;733,597021169665;191,146095679234;0,260560076122537;0,0192086021774232;0,0327458610782188;0,0519544632556419
ACRELÂNDIA;[10,15);1619;489,449429646489;253,209198781281;742,65862842777;236,240230865209;0,318100701752212;0,0156398516850698;0,0302315892307899;0,0458714409158598
ACRELÂNDIA;[15,20);1311;370,855373877682;210,625903794652;581,481277672334;160,229470083031;0,275553962329498;0,0160660491071435;0,0282879766497088;0,0443540257568523
ACRELÂNDIA;[20,25);1010;344,547766810009;211,748989297185;556,296756107194;132,798777512824;0,238719309532041;0,0209652464650678;0,0341136402782187;0,0550788867432865
ACRELÂNDIA;[25,30);1044;315,817143359931;181,706732463161;497,523875823092;134,110410896771;0,269555728707294;0,0174048594313372;0,0302506842298785;0,0476555436612157
ACRELÂNDIA;[30,35);979,000000000001;339,954795659473;222,018839589894;561,973635249367;117,935956069578;0,209860300683405;0,0226781245750658;0,034724698228751;0,0574028228038168
ACRELÂNDIA;[35,40);822,000000000001;308,141969955788;98,7249302487029;406,866900204491;209,417039707085;0,514706503777605;0,0120103321470441;0,037486857658855;0,0494971898058991
ACRELÂNDIA;[40,45);715,000000000001;229,574775127522;102,244904980843;331,819680108364;127,329870146679;0,383732122534432;0,0142999867106073;0,0321083601576953;0,0464083468683026
ACRELÂNDIA;[45,50);613;175,221254061337;51,9020031598609;227,123257221198;123,319250901476;0,542961792685872;0,00846688469165758;0,0285842176282769;0,0370511023199344
ACRELÂNDIA;[50,55);426,661628851022;154,841911339856;45,7063008931931;200,548212233049;109,135610446663;0,544186404014615;0,0107125407588861;0,0362915014778426;0,0470040422367287
ACRELÂNDIA;[55,60);471,33837114898;85,6145738532663;59,8794900688737;145,49406392214;25,7350837843926;0,176880644410101;0,0127041407477404;0,0181641425977189;0,0308682833454593
ACRELÂNDIA;[60,139);832,456939314118;215,141853223156;120,504800204064;335,64665342722;94,6370530190925;0,281954406673723;0,0144757998297607;0,0258442020316891;0,0403200018614498
AFONSO CUNHA;[0,5);725,513925901123;306,660276309703;46,1485643185401;352,808840628243;260,511711991163;0,738393379052726;0,00636081027131511;0,0422680069068028;0,0486288171781179
AFONSO CUNHA;[5,10);749,000000000002;232,475572865758;97,6265310053497;330,102103871108;134,849041860408;0,408507065780658;0,0130342498004472;0,0310381272183922;0,0440723770188394
AFONSO CUNHA;[10,15);741,000000000002;106,480689845682;42,2637994025848;148,744489248267;64,2168904430971;0,431726182043046;0,0057036166535202;0,0143698636768801;0,0200734803304003
AFONSO CUNHA;[15,20);681,000000000002;99,4850647262018;174,27433811784;273,759402844041;-74,7892733916377;-0,273193441447725;0,0255909453917532;0,0146086732343908;0,040199618626144
AFONSO CUNHA;[20,25);548,000000000001;108,398907689353;104,89932320128;213,298230890633;3,4995844880727;0,0164070019402415;0,0191422122630073;0,0197808225710497;0,038923034834057
AFONSO CUNHA;[25,30);452,000000000001;73,4872476775946;182,212141543995;255,69938922159;-108,724893866401;-0,425205919331232;0,0403124206955741;0,0162582406366359;0,05657066133221
AFONSO CUNHA;[30,35);376,000000000001;70,3098983937183;81,7566108324168;152,066509226135;-11,4467124386985;-0,0752743815646895;0,0217437794767065;0,0186994410621591;0,0404432205388656
AFONSO CUNHA;[35,40);317;60,4219123991591;86,8100358255119;147,231948224671;-26,3881234263528;-0,17922824322127;0,0273848693455873;0,0190605401890092;0,0464454095345965
AFONSO CUNHA;[40,45);266;43,1790691849319;30,4784304567187;73,6574996416506;12,7006387282132;0,172428317415101;0,0114580565626762;0,0162327327762902;0,0276907893389664
AFONSO CUNHA;[45,50);240;24,8212521380719;39,46445039698;64,2857025350519;-14,6431982589081;-0,2277831256635;0,0164435209987417;0,0103421883908633;0,0267857093896049
AFONSO CUNHA;[50,55);235,372255906031;19,7657712138132;32,347338647203;52,1131098610162;-12,5815674333898;-0,241428068041696;0,0137430550268921;0,00839766400578003;0,0221407190326721
AFONSO CUNHA;[55,60);131,62774409397;23,055426078332;17,2424106962797;40,2978367746117;5,8130153820523;0,144251300995755;0,0130993741592732;0,0175156280592886;0,0306150022185618
AFONSO CUNHA;[60,139);442,48607409888;27,1786609758642;25,8338955956238;53,012556571488;1,3447653802404;0,0253669218617474;0,00583835223475323;0,00614226357998121;0,0119806158147344
AFUÁ;[0,5);4665,77138226842;712,097856800014;148,399905390645;860,497762190659;563,697951409369;0,655083576248129;0,00318060816169899;0,0152621677844362;0,0184427759461352
AFUÁ;[5,10);4896,00000000047;549,946279074264;450,737270345398;1000,68354941966;99,2090087288667;0,0991412407912593;0,00920623509692308;0,0112325628895876;0,0204387979865107
AFUÁ;[10,15);5004,00000000054;324,447918104443;597,953426365231;922,401344469675;-273,505508260788;-0,296514646146832;0,0119495089201672;0,00648377134501215;0,0184332802651793
AFUÁ;[15,20);4205,00000000042;275,73893479599;646,055423180671;921,794357976661;-370,31648838468;-0,401734383791983;0,0153639815262927;0,00655740629716915;0,0219213878234618
AFUÁ;[20,25);3237,00000000028;281,384392199642;804,730827059683;1086,11521925933;-523,346434860041;-0,481851672437604;0,0248603900852522;0,0086927523076805;0,0335531423929327
AFUÁ;[25,30);2779,00000000022;238,566397356515;725,196587597386;963,7629849539;-486,630190240871;-0,50492724646833;0,0260955950916635;0,00858461307508082;0,0346802081667444
AFUÁ;[30,35);2213,00000000017;220,391601063653;530,14662968586;750,538230749513;-309,755028622207;-0,412710526834689;0,0239560158014378;0,00995895169740786;0,0339149674988457
AFUÁ;[35,40);1837,00000000017;120,29235690737;410,041237590958;530,333594498328;-289,748880683588;-0,546352114385055;0,0223212432003768;0,00654830467650294;0,0288695478768797
AFUÁ;[40,45);1480,00000000013;83,1076790613728;136,607033269195;219,714712330567;-53,4993542078217;-0,243494637388371;0,00923020495062044;0,00561538372036254;0,014845588670983
AFUÁ;[45,50);1172,0000000001;84,2193377661989;165,766897298098;249,986235064297;-81,5475595318992;-0,326208199067141;0,0141439332165601;0,00718595032134744;0,0213298835379076
AFUÁ;[50,55);1057,38161868123;20,4417354141301;76,0418846643046;96,4836200784347;-55,6001492501745;-0,576265165060922;0,00719152700603443;0,00193324104116971;0,00912476804720414
AFUÁ;[55,60);703,618381318921;33,9800878746111;69,0760300750494;103,056117949661;-35,0959422004383;-0,34055175858246;0,00981725775065278;0,00482933487481041;0,0146465926254632
AFUÁ;[60,139);1792,22861773211;36,5482863489318;278,211324641727;314,759610990659;-241,663038292795;-0,767770164450887;0,0155232051251238;0,00203926474487279;0,0175624698699966
AGUIARNÓPOLIS;[0,5);577,125301570392;168,586917601012;76,6647834052242;245,251701006236;91,9221341957876;0,374807325774472;0,0132839061459643;0,0292114930921027;0,0424953992380669
AGUIARNÓPOLIS;[5,10);588,000000000002;204,484645868766;110,326924146312;314,811570015078;94,1577217224537;0,299092316454392;0,0187630823378081;0,0347763003178172;0,0535393826556253
AGUIARNÓPOLIS;[10,15);560,000000000001;173,71751517686;64,2578465285869;237,975361705447;109,459668648273;0,459962190471451;0,0114746154515334;0,0310209848530107;0,042495600304544
AGUIARNÓPOLIS;[15,20);534,000000000001;176,334269360622;200,000547689744;376,334817050366;-23,6662783291223;-0,0628862312411422;0,0374532860842217;0,0330213987566707;0,0704746848408924
AGUIARNÓPOLIS;[20,25);526,000000000002;208,032048998377;123,468025362215;331,500074360591;84,5640236361621;0,255095036703301;0,0234730086239951;0,0395498192012122;0,0630228278252073
AGUIARNÓPOLIS;[25,30);499,000000000002;234,711612966317;135,828250406652;370,539863372969;98,8833625596645;0,266862954121978;0,0272200902618541;0,0470363953840313;0,0742564856458853
AGUIARNÓPOLIS;[30,35);436,000000000001;198,730100162066;74,3029520825776;273,033052244643;124,427148079488;0,455721924714078;0,0170419614868297;0,0455802982023086;0,0626222596891383
AGUIARNÓPOLIS;[35,40);317;102,714837985946;59,3440354870037;162,05887347295;43,3708024989426;0,267623744195543;0,0187205159264996;0,0324021570933584;0,051122673019858
AGUIARNÓPOLIS;[40,45);248,000000000001;79,9569293276373;75,2834127508947;155,240342078532;4,67351657674261;0,0301050391552114;0,0303562148189091;0,0322406973095311;0,0625969121284401
AGUIARNÓPOLIS;[45,50);208,000000000001;62,847613486707;72,24820557872;135,095819065427;-9,40059209201299;-0,0695846263566475;0,0347347142205383;0,0302151987916859;0,0649499130122242
AGUIARNÓPOLIS;[50,55);194,583994765168;40,9317174437985;22,570345737215;63,5020631810135;18,3613717065835;0,289146065289944;0,0115992817212196;0,0210355006295336;0,0326347823507532
AGUIARNÓPOLIS;[55,60);121,416005234833;34,5002107230505;27,149777809974;61,6499885330245;7,3504329130765;0,119228455478772;0,0223609546018773;0,0284148787932225;0,0507758333950998
AGUIARNÓPOLIS;[60,139);352,87469842961;61,1135467007207;39,1247837433298;100,238330444051;21,9887629573909;0,219364816432814;0,0110874437633092;0,0173187669653542;0,0284062107286634
ALCÂNTARA;[0,5);2136,3207990853;219,988812759545;134,644414168166;354,633226927711;85,3443985913788;0,240655392983736;0,00630263087013038;0,0102975551637065;0,0166001860338369
ALCÂNTARA;[5,10);2163;244,465565020165;207,350196278786;451,815761298951;37,1153687413796;0,0821471314649904;0,00958623191302753;0,0113021527979734;0,0208883847110009
ALCÂNTARA;[10,15);2219;94,6399077709746;198,777303726285;293,417211497259;-104,13739595531;-0,354912363265653;0,00895796772087809;0,00426498007079651;0,0132229477916746
ALCÂNTARA;[15,20);2133;86,3071309157872;592,492053544484;678,799184460271;-506,184922628697;-0,745706438983388;0,0277774052294648;0,00404627899277014;0,0318236842222349
ALCÂNTARA;[20,25);2168;179,750656272691;655,730233736152;835,480890008842;-475,979577463461;-0,569707318450364;0,0302458594896749;0,00829108193139717;0,0385369414210721
ALCÂNTARA;[25,30);1914;160,337864591541;661,086623707825;821,424488299366;-500,748759116285;-0,609610215240854;0,0345395310192176;0,00837710891282866;0,0429166399320463
ALCÂNTARA;[30,35);1598;105,75624721491;470,629661314109;576,385908529019;-364,873414099199;-0,633036666407032;0,0294511677918716;0,00661803799842992;0,0360692057903015
ALCÂNTARA;[35,40);1294;53,1804982303886;271,224166399515;324,404664629904;-218,043668169126;-0,672134811679977;0,0209601365069177;0,00410977575196202;0,0250699122588797
ALCÂNTARA;[40,45);1199;85,232153494061;175,560562954639;260,7927164487;-90,3284094605783;-0,346360936342893;0,0146422487868757;0,00710860329391668;0,0217508520807924
ALCÂNTARA;[45,50);1080;76,3477626454216;153,63075631518;229,978518960601;-77,282993669758;-0,336044401099034;0,0142250700291833;0,00706923728198348;0,0212943073111668
ALCÂNTARA;[50,55);897,745059656165;42,7383392182796;89,5293764844308;132,26771570271;-46,7910372661512;-0,353760076807559;0,00997269497854106;0,00476063207016124;0,0147333270487023
ALCÂNTARA;[55,60);813,254940343834;29,8503663351942;46,3803629463841;76,2307292815783;-16,5299966111899;-0,216841643350046;0,00570305332873539;0,00367048078706707;0,00937353411580246
ALCÂNTARA;[60,139);2235,6792009147;18,7898305436596;184,241226427235;203,031056970894;-165,451395883575;-0,814906834215484;0,00824095095360079;0,000840452893955984;0,00908140384755677
ALDEIAS ALTAS;[0,5);2922,93938449299;405,554978364296;115,256753725245;520,811732089541;290,298224639051;0,557395708952925;0,00394317974353879;0,0138749021110694;0,0178180818546081
ALDEIAS ALTAS;[5,10);2835;639,601754770142;256,41154146229;896,013296232432;383,190213307853;0,427661302481889;0,00904449881701199;0,0225609084575006;0,0316054072745126
ALDEIAS ALTAS;[10,15);2798;346,158456598157;223,042927755827;569,201384353984;123,115528842331;0,216295202763888;0,00797151278612675;0,0123716389062958;0,0203431516924226
ALDEIAS ALTAS;[15,20);2487;338,251328345906;266,648679707563;604,900008053469;71,6026486383436;0,11837104923962;0,0107217000284504;0,013600777175147;0,0243224772035974
ALDEIAS ALTAS;[20,25);2273;348,548088793624;433,002090632508;781,550179426132;-84,4540018388847;-0,108059602648798;0,019049806011109;0,0153342757938242;0,0343840818049332
ALDEIAS ALTAS;[25,30);2051;368,347179810803;347,410629708439;715,757809519242;20,9365501023648;0,0292508860174748;0,016938597255409;0,0179593944325111;0,0348979916879201
ALDEIAS ALTAS;[30,35);1599;245,957296920004;240,971010853171;486,928307773175;4,98628606683343;0,0102402879176131;0,0150701069951952;0,0153819447729834;0,0304520517681786
ALDEIAS ALTAS;[35,40);1199;156,736111566211;153,895421708787;310,631533274998;2,84068985742388;0,00914488567040957;0,0128353145712082;0,0130722361606514;0,0259075507318597
ALDEIAS ALTAS;[40,45);1121;96,2872951933403;96,0603087707428;192,347603964083;0,226986422597506;0,00118008448204996;0,00856916224538293;0,00858941081118111;0,017158573056564
ALDEIAS ALTAS;[45,50);1040;144,334355656898;120,254615695314;264,588971352212;24,0797399615839;0,0910081015037083;0,0115629438168571;0,0138783034285479;0,025441247245405
ALDEIAS ALTAS;[50,55);946,716005516536;52,9306442496048;102,039738133649;154,970382383254;-49,1090938840445;-0,316893416205129;0,0107782838294759;0,00559097384444508;0,016369257673921
ALDEIAS ALTAS;[55,60);667,283994483465;49,2851856986285;119,382486258151;168,667671956779;-70,0973005595222;-0,415594166601674;0,0178908062002241;0,00738593853682636;0,0252767447370504
ALDEIAS ALTAS;[60,139);2012,06061550701;111,893025864498;171,653469944289;283,546495808786;-59,7604440797911;-0,210760651121188;0,00853122756945544;0,0055611160519785;0,0140923436214339
ALENQUER;[0,5);6159,59615637443;341,415413252474;443,598600262649;785,014013515124;-102,183187010175;-0,130167341284292;0,00720174811791157;0,0055428213893398;0,0127445695072514
ALENQUER;[5,10);6681,99999999991;521,952823613205;830,047921657671;1352,00074527088;-308,095098044465;-0,227880864061756;0,0124221478847303;0,00781132630369967;0,02023347418843
ALENQUER;[10,15);6924,99999999991;408,846599105308;768,704034889935;1177,55063399524;-359,857435784627;-0,305598269319161;0,0111004192763891;0,00590392200874099;0,0170043412851301
ALENQUER;[15,20);5852,99999999994;260,123217564091;1287,82651369065;1547,94973125474;-1027,70329612655;-0,663912577634882;0,0220028449289366;0,00444427161394316;0,0264471165428797
ALENQUER;[20,25);4192,99999999996;251,187423193489;1395,48523393288;1646,67265712637;-1144,29781073939;-0,694915170776153;0,0332813077494132;0,00599063732872624;0,0392719450781394
ALENQUER;[25,30);3924,99999999996;319,500312469197;1802,74131569675;2122,24162816594;-1483,24100322755;-0,698902982366517;0,0459297150495992;0,00814013534953377;0,0540698503991329
ALENQUER;[30,35);3635,99999999997;323,258484662206;1144,64269045475;1467,90117511695;-821,384205792541;-0,559563695237929;0,0314808220697128;0,00889049737794854;0,0403713194476613
ALENQUER;[35,40);3068,99999999997;232,343441116391;495,840121041337;728,183562157728;-263,496679924946;-0,361854748745168;0,0161564066810473;0,00757065627619399;0,0237270629572413
ALENQUER;[40,45);2414,99999999997;132,346153438401;470,974799030176;603,320952468577;-338,628645591774;-0,561274466279059;0,0195020620716431;0,00548017198502704;0,0249822340566702
ALENQUER;[45,50);2070,99999999998;140,316293221838;161,013137242782;301,32943046462;-20,6968440209438;-0,0686851064930209;0,007774656554456;0,00677529180211684;0,0145499483565728
ALENQUER;[50,55);1805,14601538887;64,5173904593586;179,552646007053;244,070036466412;-115,035255547695;-0,471320679970175;0,00994671037557996;0,00357408153741291;0,0135207919129929
ALENQUER;[55,60);1643,8539846111;29,4006377855445;134,173466033031;163,574103818576;-104,772828247487;-0,640522098557196;0,00816212798028858;0,00178851881376192;0,0099506467940505
ALENQUER;[60,139);4248,40384362547;207,835197705346;298,755103458675;506,590301164021;-90,9199057533295;-0,179474233013182;0,00703217289257808;0,00489207724489735;0,0119242501374754
ALIANÇA DO TOCANTINS;[0,5);404,510388563238;49,4092953280701;86,0778056276061;135,487100955676;-36,668510299536;-0,270642076189466;0,0212795043245594;0,0122145924369371;0,0334940967614964
ALIANÇA DO TOCANTINS;[5,10);516,999999999999;123,99778134027;132,042352562023;256,040133902293;-8,04457122175319;-0,0314191806540105;0,0255401068785345;0,0239840969710387;0,0495242038495732
ALIANÇA DO TOCANTINS;[10,15);589,999999999999;129,50370045666;107,147527268525;236,651227725185;22,356173188135;0,09446886628493;0,0181605978421229;0,021949779738417;0,0401103775805399
