orig;dest;fluxo
ARIQUEMES;SERINGUEIRAS;11,539544035027
ARIQUEMES;TEIXEIRÓPOLIS;9,4010658455749
ARIQUEMES;URUPÁ;39,9809351868444
ARIQUEMES;RIO BRANCO;33,2779299277678
ARIQUEMES;APUÍ;9,6528619912805
ARIQUEMES;HUMAITÁ;11,8502980606715
ARIQUEMES;SANTARÉM;12,1779119874346
ARIQUEMES;ARAPUTANGA;13,1026077873106
ARIQUEMES;CÁCERES;42,7680909747699
ARIQUEMES;CUIABÁ;59,0574190587455
ARIQUEMES;PONTES E LACERDA;22,3018698526114
ARIQUEMES;OUTROS;800,276104415915
ARIQUEMES;N�O MIGRANTE;162,608343457881
ARIQUEMES;IGNORADO;133,129576322558
ARIQUEMES;N�O SABE MUNIC�PIO;15,1853242955218
CABIXI;ARIQUEMES;2,8500454496859
CABIXI;CACOAL;5,338678878017
CABIXI;CEREJEIRAS;11,5784981513173
CABIXI;COLORADO DO OESTE;43,202738933157
CABIXI;CORUMBIARA;2,5947035331434
CABIXI;JI-PARANÁ;18,0201664666962
CABIXI;PORTO VELHO;10,9190146671396
CABIXI;VILHENA;112,818403979
CABIXI;BURITIS;2,0710633990466
CABIXI;PIMENTEIRAS DO OESTE;7,4622232193883
CABIXI;RIO BRANCO;1,876559543598
CABIXI;APUÍ;2,3897360404493
CABIXI;JAURU;7,1232637138396
CABIXI;RONDONÓPOLIS;2,1975129578617
CABIXI;OUTROS;27,2224913963111
CABIXI;N�O MIGRANTE;9,122813127427
CABIXI;IGNORADO;5,9073667716776
CABIXI;N�O SABE UF NEM MUNIC�PIO;2,2981317831935
CACOAL;ALTA FLORESTA D'OESTE;61,0461345682918
CACOAL;ARIQUEMES;68,9443954577107
CACOAL;CEREJEIRAS;67,8479629791691
CACOAL;COSTA MARQUES;31,7997412852723
CACOAL;ESPIGÃO D'OESTE;157,863824302107
CACOAL;JARÚ;11,0065147207267
CACOAL;JI-PARANÁ;173,351186117954
CACOAL;NOVA BRASILÂNDIA D'OESTE;24,8392424438952
CACOAL;OURO PRETO DO OESTE;24,5417799705156
CACOAL;PIMENTA BUENO;62,5784062993303
CACOAL;PORTO VELHO;97,7842747474597
CACOAL;PRESIDENTE MÉDICI;20,2898704036737
CACOAL;ROLIM DE MOURA;91,0478418675454
CACOAL;SANTA LUZIA D'OESTE;6,9029661089549
CACOAL;VILHENA;24,9961349634914
CACOAL;SÃO MIGUEL DO GUAPORÉ;38,7869283424985
CACOAL;ALVORADA D'OESTE;117,059238490025
CACOAL;ALTO ALEGRE DOS PARECIS;11,4782209740656
CACOAL;BURITIS;19,0605345333846
CACOAL;CASTANHEIRAS;34,914134449554
CACOAL;CUJUBIM;34,2843876104094
CACOAL;SÃO FELIPE D'OESTE;12,278951214941
CACOAL;SÃO FRANCISCO DO GUAPORÉ;53,8619612604297
CACOAL;SERINGUEIRAS;16,6526079926008
CACOAL;RIO BRANCO;11,6160776889945
CACOAL;MANAUS;4,9697313934986
CACOAL;CAMPOS DE JÚLIO;13,7461012972783
CACOAL;COLNIZA;50,3145842284027
CACOAL;CUIABÁ;95,0511662356982
CACOAL;FIGUEIRÓPOLIS D'OESTE;39,8246067999741
CACOAL;JUÍNA;8,0514234192585
CACOAL;PONTES E LACERDA;9,5031105954542
CACOAL;RONDONÓPOLIS;8,4670926684047
CACOAL;SORRISO;16,5451352126428
CACOAL;VÁRZEA GRANDE;29,7988835042751
CACOAL;OUTROS;321,343809051395
CACOAL;N�O MIGRANTE;66,6906069616619
CACOAL;IGNORADO;67,5442378099684
CACOAL;N�O SABE MUNIC�PIO;29,6437373819448
CACOAL;N�O SABE UF NEM MUNIC�PIO;15,2229702792778
CEREJEIRAS;ARIQUEMES;14,0631535447695
CEREJEIRAS;CABIXI;4,6862801984551
CEREJEIRAS;CACOAL;8,859604814718
CEREJEIRAS;COLORADO DO OESTE;50,6295358387852
CEREJEIRAS;CORUMBIARA;63,9773490833879
CEREJEIRAS;JI-PARANÁ;59,1908186601748
CEREJEIRAS;MACHADINHO D'OESTE;11,4616844287226
CEREJEIRAS;OURO PRETO DO OESTE;10,9950154603712
CEREJEIRAS;PIMENTA BUENO;4,1859755378681
CEREJEIRAS;PORTO VELHO;41,5720126411174
CEREJEIRAS;VILHENA;217,91971954523
CEREJEIRAS;BURITIS;16,014233339886
CEREJEIRAS;CHUPINGUAIA;19,9735091086744
CEREJEIRAS;PIMENTEIRAS DO OESTE;31,1275473745629
CEREJEIRAS;SERINGUEIRAS;16,089436627938
CEREJEIRAS;NOVO REPARTIMENTO;9,5342034846556
CEREJEIRAS;CAMPO NOVO DO PARECIS;11,1297716113405
CEREJEIRAS;COLNIZA;60,8373037536653
CEREJEIRAS;COTRIGUAÇU;18,3078337952271
CEREJEIRAS;CUIABÁ;16,1676558258189
CEREJEIRAS;JAURU;5,9139544619258
CEREJEIRAS;JUÍNA;8,2159972233778
CEREJEIRAS;NOVA MUTUM;19,6772701494324
CEREJEIRAS;PARANATINGA;5,0526956800387
CEREJEIRAS;PONTES E LACERDA;4,4066979551742
CEREJEIRAS;OUTROS;140,566189150311
CEREJEIRAS;N�O MIGRANTE;16,8935135895024
CEREJEIRAS;IGNORADO;11,2489364552587
CEREJEIRAS;N�O SABE MUNIC�PIO;3,4019591920779
CEREJEIRAS;N�O SABE UF NEM MUNIC�PIO;5,7374932590804
COLORADO DO OESTE;ALTA FLORESTA D'OESTE;4,4023573833467
COLORADO DO OESTE;CABIXI;21,4929970398489
COLORADO DO OESTE;CACOAL;34,3048075494209
COLORADO DO OESTE;CEREJEIRAS;42,998965942285
COLORADO DO OESTE;CORUMBIARA;40,4017851221199
COLORADO DO OESTE;ESPIGÃO D'OESTE;4,5846696065721
COLORADO DO OESTE;JI-PARANÁ;13,9552127907256
COLORADO DO OESTE;MACHADINHO D'OESTE;4,9402579667405
COLORADO DO OESTE;OURO PRETO DO OESTE;9,9943772546769
COLORADO DO OESTE;PORTO VELHO;49,1372952409461
COLORADO DO OESTE;ROLIM DE MOURA;10,862837741968
COLORADO DO OESTE;SANTA LUZIA D'OESTE;14,514082238247
COLORADO DO OESTE;VILHENA;248,582986104817
COLORADO DO OESTE;BURITIS;12,8240084730978
COLORADO DO OESTE;CHUPINGUAIA;25,3187565978369
COLORADO DO OESTE;RIO BRANCO;16,2171601729872
COLORADO DO OESTE;APUÍ;7,0640033551847
COLORADO DO OESTE;MANAUS;4,4746771806115
COLORADO DO OESTE;BARRA DO BUGRES;29,1617107899735
COLORADO DO OESTE;COLNIZA;5,0702656287872
COLORADO DO OESTE;COMODORO;37,0872422761341
COLORADO DO OESTE;CUIABÁ;16,4016997373209
COLORADO DO OESTE;JACIARA;4,0261985373836
COLORADO DO OESTE;PEDRA PRETA;4,8728240019202
COLORADO DO OESTE;RONDONÓPOLIS;4,4746771806115
COLORADO DO OESTE;ROSÁRIO OESTE;4,7659648925882
COLORADO DO OESTE;OUTROS;70,49600574245
COLORADO DO OESTE;N�O MIGRANTE;5,4472756935654
COLORADO DO OESTE;IGNORADO;40,943212135166
CORUMBIARA;ARIQUEMES;5,5782942703572
CORUMBIARA;CABIXI;16,4236772614943
CORUMBIARA;CACOAL;23,5307260280788
CORUMBIARA;CEREJEIRAS;103,989933505955
CORUMBIARA;COLORADO DO OESTE;32,4931088516638
CORUMBIARA;COSTA MARQUES;28,0282699335776
CORUMBIARA;PIMENTA BUENO;15,8193894529749
CORUMBIARA;ROLIM DE MOURA;10,3825163874686
CORUMBIARA;SANTA LUZIA D'OESTE;15,2111424607001
CORUMBIARA;VILHENA;65,5187899189846
CORUMBIARA;ALTO ALEGRE DOS PARECIS;11,1152128943754
CORUMBIARA;NOVO HORIZONTE DO OESTE;9,6564674157
CORUMBIARA;CACAULÂNDIA;4,5343520328623
CORUMBIARA;CHUPINGUAIA;1,5426484166313
CORUMBIARA;PIMENTEIRAS DO OESTE;47,6472343867568
CORUMBIARA;RONDONÓPOLIS;8,7624644616518
CORUMBIARA;SINOP;3,9565887607145
CORUMBIARA;OUTROS;52,9782050315442
CORUMBIARA;IGNORADO;33,4871772363903
COSTA MARQUES;ARIQUEMES;3,934519712179
COSTA MARQUES;CACOAL;49,2430433720242
COSTA MARQUES;CEREJEIRAS;28,452439295637
COSTA MARQUES;GUAJARÁ-MIRIM;43,3368403613854
COSTA MARQUES;JARÚ;8,1362232095304
COSTA MARQUES;JI-PARANÁ;18,4623905060059
COSTA MARQUES;NOVA BRASILÂNDIA D'OESTE;50,2698775656744
COSTA MARQUES;PIMENTA BUENO;54,7928149960584
COSTA MARQUES;PORTO VELHO;6,5306672886926
COSTA MARQUES;PRESIDENTE MÉDICI;36,4495849809359
COSTA MARQUES;ROLIM DE MOURA;9,3238370096707
COSTA MARQUES;SANTA LUZIA D'OESTE;3,7681515224578
COSTA MARQUES;VILHENA;5,2364043499575
COSTA MARQUES;SÃO MIGUEL DO GUAPORÉ;22,9655957842665
COSTA MARQUES;BURITIS;24,5766195252386
COSTA MARQUES;NOVO HORIZONTE DO OESTE;18,8495493055966
COSTA MARQUES;SÃO FRANCISCO DO GUAPORÉ;11,0051547362032
COSTA MARQUES;SERINGUEIRAS;5,2406926435412
COSTA MARQUES;APUÍ;21,4391524812268
COSTA MARQUES;HUMAITÁ;24,1361072568292
COSTA MARQUES;CUIABÁ;5,3779232124886
COSTA MARQUES;JUÍNA;6,339583162791
COSTA MARQUES;PRIMAVERA DO LESTE;4,9379227963587
COSTA MARQUES;OUTROS;88,3905438015787
COSTA MARQUES;N�O MIGRANTE;6,6680027126793
COSTA MARQUES;IGNORADO;66,1908435491841
ESPIGÃO D'OESTE;ARIQUEMES;10,4291271383325
ESPIGÃO D'OESTE;CACOAL;212,324240265588
ESPIGÃO D'OESTE;COSTA MARQUES;14,2318719008045
ESPIGÃO D'OESTE;OURO PRETO DO OESTE;64,152131061846
ESPIGÃO D'OESTE;PIMENTA BUENO;106,304413649448
ESPIGÃO D'OESTE;PORTO VELHO;55,0977591029304
ESPIGÃO D'OESTE;ROLIM DE MOURA;29,5831200238593
ESPIGÃO D'OESTE;VILHENA;9,6938144978943
ESPIGÃO D'OESTE;ALTO ALEGRE DOS PARECIS;66,6957828952655
ESPIGÃO D'OESTE;PARECIS;16,1847094434246
ESPIGÃO D'OESTE;URUPÁ;51,8100700982168
ESPIGÃO D'OESTE;RIO BRANCO;10,3136736338898
ESPIGÃO D'OESTE;ALTAMIRA;8,7210945036462
ESPIGÃO D'OESTE;COLNIZA;9,4962646843484
ESPIGÃO D'OESTE;CONQUISTA D'OESTE;30,5145282150504
ESPIGÃO D'OESTE;SINOP;9,9098592470491
ESPIGÃO D'OESTE;OUTROS;246,711621784601
ESPIGÃO D'OESTE;N�O MIGRANTE;22,2647025613874
ESPIGÃO D'OESTE;IGNORADO;7,570791555714
GUAJARÁ-MIRIM;ALTA FLORESTA D'OESTE;6,1183851774251
GUAJARÁ-MIRIM;ARIQUEMES;6,1834042458101
GUAJARÁ-MIRIM;COSTA MARQUES;30,4622015748739
GUAJARÁ-MIRIM;JARÚ;12,9721521340018
GUAJARÁ-MIRIM;JI-PARANÁ;20,0136004092744
GUAJARÁ-MIRIM;MACHADINHO D'OESTE;44,0879194722696
GUAJARÁ-MIRIM;OURO PRETO DO OESTE;8,8975776590618
GUAJARÁ-MIRIM;PIMENTA BUENO;20,7642127308108
GUAJARÁ-MIRIM;PORTO VELHO;259,661151003446
GUAJARÁ-MIRIM;PRESIDENTE MÉDICI;11,8406025645189
GUAJARÁ-MIRIM;VILHENA;11,6860244047275
GUAJARÁ-MIRIM;NOVA MAMORÉ;32,8492009346789
GUAJARÁ-MIRIM;BURITIS;46,199881030263
GUAJARÁ-MIRIM;PIMENTEIRAS DO OESTE;18,535749607072
GUAJARÁ-MIRIM;SÃO FRANCISCO DO GUAPORÉ;6,9964796716806
GUAJARÁ-MIRIM;RIO BRANCO;111,00230162028
GUAJARÁ-MIRIM;HUMAITÁ;32,7011102062494
GUAJARÁ-MIRIM;MANICORÉ;9,7406369376635
GUAJARÁ-MIRIM;BOA VISTA;24,8013437382402
GUAJARÁ-MIRIM;BREVES;11,9001347059066
GUAJARÁ-MIRIM;CODÓ;14,3731283658392
GUAJARÁ-MIRIM;IMPERATRIZ;10,0845869583948
GUAJARÁ-MIRIM;TUNTUM;65,9980244522016
GUAJARÁ-MIRIM;VILA BELA DA SANTÍSSIMA TRINDADE;28,7946822939982
GUAJARÁ-MIRIM;OUTROS;333,402816253409
GUAJARÁ-MIRIM;N�O MIGRANTE;28,6431723457658
GUAJARÁ-MIRIM;IGNORADO;21,0441714923678
GUAJARÁ-MIRIM;N�O SABE MUNIC�PIO;11,7839156806414
JARU;ARIQUEMES;143,839899121963
JARU;CACOAL;51,4957171829217
JARU;ESPIGÃO D'OESTE;43,794118393527
JARU;GUAJARÁ-MIRIM;35,3736621573507
JARU;JI-PARANÁ;151,585888599794
JARU;MACHADINHO D'OESTE;37,8869640384281
JARU;OURO PRETO DO OESTE;282,3645442026
JARU;PORTO VELHO;159,415570350384
JARU;ROLIM DE MOURA;30,6654642281688
JARU;ALVORADA D'OESTE;27,4479121437351
JARU;ALTO PARAÍSO;7,4802166425593
JARU;BURITIS;54,7106381118329
JARU;CACAULÂNDIA;79,4675588477157
JARU;CUJUBIM;20,8512936956127
JARU;GOVERNADOR JORGE TEIXEIRA;61,3851381224385
JARU;MIRANTE DA SERRA;9,5790637426999
JARU;MONTE NEGRO;36,2188897223223
JARU;THEOBROMA;85,5477286789871
JARU;VALE DO ANARI;52,3064868356094
JARU;RIO BRANCO;8,281037444694
JARU;MARABÁ;34,6871460482067
JARU;TAILÂNDIA;10,2240966752865
JARU;CUIABÁ;10,6934146384596
JARU;MIRASSOL D'OESTE;26,8521169117815
JARU;PRIMAVERA DO LESTE;29,8398203294412
JARU;RONDONÓPOLIS;7,8520694901283
JARU;SALTO DO CÉU;11,3383510749704
JARU;VÁRZEA GRANDE;30,6748450378935
JARU;OUTROS;126,589068383779
JARU;N�O MIGRANTE;61,7757497972842
JARU;IGNORADO;90,0959099097222
JARU;N�O SABE MUNIC�PIO;66,1153648596287
JARU;N�O SABE UF NEM MUNIC�PIO;9,9715046874769
JI-PARANÁ;ARIQUEMES;220,035237718328
JI-PARANÁ;CACOAL;62,3735839079872
JI-PARANÁ;CEREJEIRAS;19,5960441281384
JI-PARANÁ;COSTA MARQUES;21,3947977202535
JI-PARANÁ;ESPIGÃO D'OESTE;58,2942142461378
JI-PARANÁ;JARÚ;105,628487066687
JI-PARANÁ;MACHADINHO D'OESTE;31,936375155405
JI-PARANÁ;NOVA BRASILÂNDIA D'OESTE;12,2697257786044
JI-PARANÁ;OURO PRETO DO OESTE;332,787977098255
JI-PARANÁ;PIMENTA BUENO;9,1824006860329
JI-PARANÁ;PORTO VELHO;322,15190646916
JI-PARANÁ;PRESIDENTE MÉDICI;55,9324883648824
JI-PARANÁ;ROLIM DE MOURA;27,5512102437217
JI-PARANÁ;VILHENA;37,4469841846226
JI-PARANÁ;SÃO MIGUEL DO GUAPORÉ;10,9436357401922
JI-PARANÁ;NOVA MAMORÉ;20,1718260765817
JI-PARANÁ;ALVORADA D'OESTE;65,3123546848082
JI-PARANÁ;ALTO PARAÍSO;63,6167619770678
JI-PARANÁ;BURITIS;22,0318210140899
JI-PARANÁ;CASTANHEIRAS;10,0193076379094
JI-PARANÁ;MINISTRO ANDREAZZA;27,7751994286986
JI-PARANÁ;MIRANTE DA SERRA;58,4522550391057
JI-PARANÁ;MONTE NEGRO;17,452522391284
JI-PARANÁ;PIMENTEIRAS DO OESTE;10,6668178659821
JI-PARANÁ;SÃO FELIPE D'OESTE;12,2697257786044
JI-PARANÁ;SÃO FRANCISCO DO GUAPORÉ;12,2697257786044
JI-PARANÁ;SERINGUEIRAS;22,6568104695044
JI-PARANÁ;TEIXEIRÓPOLIS;11,4181813100474
JI-PARANÁ;THEOBROMA;10,4568073524937
JI-PARANÁ;URUPÁ;41,4145025623369
JI-PARANÁ;ASSIS BRASIL;18,4625105279206
JI-PARANÁ;RIO BRANCO;9,5476149213926
JI-PARANÁ;BOCA DO ACRE;11,5938101139121
JI-PARANÁ;HUMAITÁ;10,5356068157869
JI-PARANÁ;MANAUS;85,6700817671887
JI-PARANÁ;MANICORÉ;32,4900071271956
JI-PARANÁ;MACAPÁ;47,5772230003014
JI-PARANÁ;CODÓ;12,7989732217056
JI-PARANÁ;ARIPUANÃ;22,2648286618695
JI-PARANÁ;BARRA DO GARÇAS;8,6976002428539
JI-PARANÁ;CÁCERES;12,6826665706001
JI-PARANÁ;COLNIZA;40,8821651512568
JI-PARANÁ;COMODORO;5,58539021649
JI-PARANÁ;CONFRESA;17,576369889501
JI-PARANÁ;CUIABÁ;32,7256082618469
JI-PARANÁ;RONDOLÂNDIA;28,1235522912773
JI-PARANÁ;SAPEZAL;10,698174466559
JI-PARANÁ;SORRISO;9,9578110045579
JI-PARANÁ;OUTROS;802,69461613944
JI-PARANÁ;N�O MIGRANTE;122,552263961983
JI-PARANÁ;IGNORADO;161,478360038937
JI-PARANÁ;N�O SABE MUNIC�PIO;19,6275205606992
JI-PARANÁ;N�O SABE UF NEM MUNIC�PIO;19,7931959070321
MACHADINHO D'OESTE;ARIQUEMES;116,487107176843
MACHADINHO D'OESTE;COSTA MARQUES;62,3845584269088
MACHADINHO D'OESTE;ESPIGÃO D'OESTE;20,3165838194192
MACHADINHO D'OESTE;GUAJARÁ-MIRIM;12,1703995307993
MACHADINHO D'OESTE;JARÚ;34,6678438891394
MACHADINHO D'OESTE;JI-PARANÁ;195,579661060769
MACHADINHO D'OESTE;NOVA BRASILÂNDIA D'OESTE;18,3721844116758
MACHADINHO D'OESTE;OURO PRETO DO OESTE;9,6737276449659
MACHADINHO D'OESTE;PORTO VELHO;29,3418671049169
MACHADINHO D'OESTE;PRESIDENTE MÉDICI;47,6225464759792
MACHADINHO D'OESTE;ALVORADA D'OESTE;22,931176463514
MACHADINHO D'OESTE;CACAULÂNDIA;28,8227159313769
MACHADINHO D'OESTE;CANDEIAS DO JAMARI;7,0576334808737
MACHADINHO D'OESTE;CHUPINGUAIA;14,4386525847872
MACHADINHO D'OESTE;GOVERNADOR JORGE TEIXEIRA;10,8572891023085
MACHADINHO D'OESTE;THEOBROMA;38,0012722828266
MACHADINHO D'OESTE;URUPÁ;45,273959685703
MACHADINHO D'OESTE;VALE DO ANARI;41,3588496230566
MACHADINHO D'OESTE;TANGARÁ DA SERRA;7,7202981922657
MACHADINHO D'OESTE;OUTROS;118,806117344177
MACHADINHO D'OESTE;N�O MIGRANTE;19,9281308574847
MACHADINHO D'OESTE;IGNORADO;87,379377358718
NOVA BRASILÂNDIA D'OESTE;ALTA FLORESTA D'OESTE;27,5898197259628
NOVA BRASILÂNDIA D'OESTE;ARIQUEMES;6,195261631623
NOVA BRASILÂNDIA D'OESTE;CACOAL;50,7506531870113
NOVA BRASILÂNDIA D'OESTE;ESPIGÃO D'OESTE;5,0270114533871
NOVA BRASILÂNDIA D'OESTE;JARÚ;34,971663279153
NOVA BRASILÂNDIA D'OESTE;JI-PARANÁ;53,8946511682784
NOVA BRASILÂNDIA D'OESTE;OURO PRETO DO OESTE;6,1592976228912
NOVA BRASILÂNDIA D'OESTE;PIMENTA BUENO;37,3960473383318
NOVA BRASILÂNDIA D'OESTE;PORTO VELHO;58,1749465763831
NOVA BRASILÂNDIA D'OESTE;PRESIDENTE MÉDICI;6,4114458887813
NOVA BRASILÂNDIA D'OESTE;ROLIM DE MOURA;85,5923419391906
NOVA BRASILÂNDIA D'OESTE;SÃO MIGUEL DO GUAPORÉ;53,7978227903686
NOVA BRASILÂNDIA D'OESTE;ALTO ALEGRE DOS PARECIS;20,828394528945
NOVA BRASILÂNDIA D'OESTE;BURITIS;4,5727090436884
NOVA BRASILÂNDIA D'OESTE;CASTANHEIRAS;32,8016587850491
NOVA BRASILÂNDIA D'OESTE;CUJUBIM;17,8606226520948
NOVA BRASILÂNDIA D'OESTE;NOVA UNIÃO;25,4873872907668
NOVA BRASILÂNDIA D'OESTE;SÃO FRANCISCO DO GUAPORÉ;20,5777855427495
NOVA BRASILÂNDIA D'OESTE;VALE DO ANARI;12,019450280333
NOVA BRASILÂNDIA D'OESTE;OUTROS;52,2357242535884
NOVA BRASILÂNDIA D'OESTE;N�O MIGRANTE;11,9129807975182
NOVA BRASILÂNDIA D'OESTE;IGNORADO;10,8832432297128
OURO PRETO DO OESTE;ARIQUEMES;104,693576400812
OURO PRETO DO OESTE;CACOAL;22,7719764953677
OURO PRETO DO OESTE;JARÚ;88,3175567959026
OURO PRETO DO OESTE;JI-PARANÁ;158,935662891071
OURO PRETO DO OESTE;MACHADINHO D'OESTE;124,108120754739
OURO PRETO DO OESTE;PORTO VELHO;15,8805985895996
OURO PRETO DO OESTE;VILHENA;32,6644774983107
OURO PRETO DO OESTE;ALVORADA D'OESTE;76,4642416152415
OURO PRETO DO OESTE;ALTO PARAÍSO;87,2836221660201
OURO PRETO DO OESTE;BURITIS;27,6416912666494
OURO PRETO DO OESTE;CACAULÂNDIA;12,5914058183664
OURO PRETO DO OESTE;CUJUBIM;13,1104758370279
OURO PRETO DO OESTE;MIRANTE DA SERRA;91,9901232179994
OURO PRETO DO OESTE;MONTE NEGRO;64,8205578968496
OURO PRETO DO OESTE;NOVA UNIÃO;44,231553895057
OURO PRETO DO OESTE;TEIXEIRÓPOLIS;9,5716128928219
OURO PRETO DO OESTE;VALE DO PARAÍSO;42,258638846641
OURO PRETO DO OESTE;RIO BRANCO;5,6861294523343
OURO PRETO DO OESTE;MANAUS;25,4052256670136
OURO PRETO DO OESTE;TAILÂNDIA;10,1453866392093
OURO PRETO DO OESTE;CÁCERES;11,8212896492521
OURO PRETO DO OESTE;COLNIZA;24,7477380443922
OURO PRETO DO OESTE;CONQUISTA D'OESTE;8,3473329218982
OURO PRETO DO OESTE;NOBRES;24,2159781912164
OURO PRETO DO OESTE;OUTROS;199,341590243021
OURO PRETO DO OESTE;N�O MIGRANTE;97,6696250745104
OURO PRETO DO OESTE;IGNORADO;69,910363665861
PIMENTA BUENO;ALTA FLORESTA D'OESTE;11,4055831980777
PIMENTA BUENO;ARIQUEMES;12,6401151053691
PIMENTA BUENO;CACOAL;195,029772658552
PIMENTA BUENO;ESPIGÃO D'OESTE;22,9004966927389
PIMENTA BUENO;JI-PARANÁ;112,248885077086
PIMENTA BUENO;MACHADINHO D'OESTE;5,5092348090379
PIMENTA BUENO;NOVA BRASILÂNDIA D'OESTE;33,3481289627454
PIMENTA BUENO;PORTO VELHO;102,944384249035
PIMENTA BUENO;ROLIM DE MOURA;91,9660731259734
PIMENTA BUENO;VILHENA;99,1876896101921
PIMENTA BUENO;SÃO MIGUEL DO GUAPORÉ;48,5665164094763
PIMENTA BUENO;ALTO ALEGRE DOS PARECIS;21,6034650808545
PIMENTA BUENO;BURITIS;12,8276128563937
PIMENTA BUENO;CHUPINGUAIA;40,0678666311147
PIMENTA BUENO;PARECIS;45,2090184389738
PIMENTA BUENO;PRIMAVERA DE RONDÔNIA;90,0882142535829
PIMENTA BUENO;SÃO FELIPE D'OESTE;97,2347937430324
PIMENTA BUENO;SÃO FRANCISCO DO GUAPORÉ;10,3448135267369
PIMENTA BUENO;BRASILÉIA;29,0008256567502
PIMENTA BUENO;MANAUS;9,4935187780067
PIMENTA BUENO;LAGO DA PEDRA;34,0388205060261
PIMENTA BUENO;CUIABÁ;23,6062922530072
PIMENTA BUENO;NOVA OLÍMPIA;100,529915529398
PIMENTA BUENO;PONTES E LACERDA;24,7410447144627
PIMENTA BUENO;RONDONÓPOLIS;6,2467325471734
PIMENTA BUENO;SAPEZAL;11,9096987577004
PIMENTA BUENO;TANGARÁ DA SERRA;6,9206584380586
PIMENTA BUENO;OUTROS;187,125418951196
PIMENTA BUENO;N�O MIGRANTE;19,1680449985874
PIMENTA BUENO;IGNORADO;78,0190632208112
PIMENTA BUENO;N�O SABE MUNIC�PIO;41,1536996756296
PORTO VELHO;ALTA FLORESTA D'OESTE;38,9662244476779
PORTO VELHO;ARIQUEMES;465,661536078117
PORTO VELHO;CABIXI;11,200462110236
PORTO VELHO;CACOAL;648,514836006982
PORTO VELHO;CEREJEIRAS;18,1860214796124
PORTO VELHO;COLORADO DO OESTE;17,592245119806
PORTO VELHO;CORUMBIARA;1,5258061803848
PORTO VELHO;COSTA MARQUES;71,5756388520431
PORTO VELHO;ESPIGÃO D'OESTE;21,3431033891818
PORTO VELHO;GUAJARÁ-MIRIM;444,217694026424
PORTO VELHO;JARÚ;448,331755579767
PORTO VELHO;JI-PARANÁ;442,839947723325
PORTO VELHO;MACHADINHO D'OESTE;205,430494139488
PORTO VELHO;NOVA BRASILÂNDIA D'OESTE;10,7485680722561
PORTO VELHO;OURO PRETO DO OESTE;230,138823331132
PORTO VELHO;PIMENTA BUENO;131,894737483885
PORTO VELHO;PRESIDENTE MÉDICI;15,2025545437411
