Source;Target;Weight;Weight_v
1100338;1100023;67,06591;67,06590967
1100338;1100031;45,094293;45,09429258
1100338;1100049;29,239669;29,23966938
1100338;1100080;30,748353;30,74835274
1100338;1100098;16,446925;16,44692475
1100338;1100106;427,56897;427,56896956
1100338;1100114;91,877946;91,87794625
1100338;1100122;209,516515;209,51651498
1100338;1100155;8,477341;8,47734064
1100338;1100189;15,200926;15,20092646
1100338;1100205;342,869965;342,8699649
1100338;1100254;67,38233;67,38233004
1100338;1100320;38,9388;38,93879991
1100346;1100015;25,313176;25,31317601
1100346;1100023;26,402984;26,40298407
1100346;1100031;12,059676;12,05967571
1100346;1100049;454,451456;454,45145562
1100346;1100072;9,245927;9,2459268
1100346;1100080;80,125787;80,12578691
1100346;1100098;56,417429;56,41742935
1100346;1100106;8,729422;8,72942165
1100346;1100114;51,277478;51,2774778
1100346;1100122;1286,594003;1286,59400256
1100346;1100130;72,53105;72,5310503
1100346;1100148;211,041226;211,04122617
1100346;1100155;276,424487;276,42448709
1100346;1100189;22,236673;22,2366726
1100346;1100205;100,854772;100,8547724
1100346;1100254;543,709887;543,70988708
1100346;1100288;42,21932;42,2193203
1100346;1100304;97,158168;97,15816754
1100346;1100320;224,761838;224,76183833
1100379;1100015;455,031564;455,03156419
1100379;1100023;89,212287;89,21228652
1100379;1100049;275,340426;275,34042612
1100379;1100064;74,603555;74,60355503
1100379;1100098;132,247829;132,24782865
1100379;1100114;28,755666;28,75566584
1100379;1100122;106,723778;106,72377807
1100379;1100148;22,52154;22,52153992
1100379;1100155;9,068425;9,06842507
1100379;1100189;112,889694;112,88969427
1100379;1100205;60,192284;60,1922844
1100379;1100254;43,33084;43,33084013
1100379;1100288;506,756602;506,75660233
1100379;1100296;245,588013;245,58801328
1100379;1100304;30,304108;30,30410828
1100379;1100320;97,500263;97,50026283
1100379;1100346;26,74054;26,7405404
1100403;1100023;759,502974;759,50297379
1100403;1100049;37,7486;37,74860001
1100403;1100064;8,245818;8,24581824
1100403;1100080;4,4259;4,42589983
1100403;1100106;17,661444;17,66144376
1100403;1100114;106,133728;106,13372816
1100403;1100122;153,565247;153,56524706
1100403;1100130;72,435603;72,43560301
1100403;1100155;32,379536;32,37953602
1100403;1100189;4,4259;4,42589983
1100403;1100205;150,653779;150,65377885
1100403;1100262;21,769721;21,7697208
1100403;1100288;58,030952;58,03095168
